"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"13881",26397,"Morera","25/10/2011 10:10","Muy bajo (1 - 2 mts)",8,"Chico",-68.832859918,-32.8897288211,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13882",26398,"Fresno americano","25/10/2011 10:09","Medio (4 - 8 mts)",88,"Grande",-68.8328641451,-32.8898180148,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13883",26400,"Pltano","28/10/2011 09:52","Alto (> 8 mts)",200,"Grande",-68.8342410029,-32.8898644766,3,"Parque O'Higgins",1531146.02653,1,"Muy Alto"
"13884",26401,"Morera","28/10/2011 09:48","Medio (4 - 8 mts)",75,"Grande",-68.834279792,-32.8898043789,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13885",26402,"Morera","28/10/2011 09:47","Medio (4 - 8 mts)",160,"Grande",-68.8342680534,-32.8897376382,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13886",26403,"Morera","28/10/2011 09:44","Alto (> 8 mts)",168,"Grande",-68.8342616405,-32.8896231149,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13887",26405,"Morera","28/10/2011 09:41","Alto (> 8 mts)",180,"Grande",-68.8342542926,-32.8894470968,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13888",26406,"Morera","28/10/2011 09:39","Medio (4 - 8 mts)",35,"Mediano",-68.8342517756,-32.8893461644,3,"Parque O'Higgins",1531146.02653,1,"Bajo"
"13889",26410,"Morera","28/10/2011 09:30","Medio (4 - 8 mts)",155,"Grande",-68.8342213474,-32.8889276112,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13890",26413,"Fresno europeo","28/10/2011 09:26","Muy bajo (1 - 2 mts)",3,"Chico",-68.8340568421,-32.8887585305,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13891",26414,"Fresno europeo","28/10/2011 09:25","Alto (> 8 mts)",250,"Grande",-68.8339804289,-32.8887586094,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13892",26416,"Fresno europeo","25/10/2011 09:06","Muy bajo (1 - 2 mts)",3,"Chico",-68.8335842486,-32.8887796676,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13893",26417,"Fresno americano","25/10/2011 09:04","Medio (4 - 8 mts)",103,"Grande",-68.8334970826,-32.8887834631,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13894",26418,"Fresno europeo","25/10/2011 09:03","Alto (> 8 mts)",168,"Grande",-68.8334113165,-32.8887855697,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13895",26420,"Fresno europeo","25/10/2011 08:55","Alto (> 8 mts)",250,"Grande",-68.8330002346,-32.8888078811,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13896",26421,"Fresno americano","25/10/2011 08:51","Medio (4 - 8 mts)",110,"Grande",-68.8329107853,-32.8888067698,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13897",26422,"Fresno europeo","25/10/2011 08:50","Medio (4 - 8 mts)",100,"Grande",-68.8328472982,-32.8888097507,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13898",26423,"Fresno americano","09/11/2011 09:18","Medio (4 - 8 mts)",120,"Grande",-68.8342576981,-32.8926393884,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13899",26427,"Fresno americano","09/11/2011 09:28","Bajo (2 - 4 mts)",140,"Grande",-68.8344605663,-32.8922472096,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13900",26428,"Fresno europeo","09/11/2011 09:29","Medio (4 - 8 mts)",120,"Grande",-68.8344499057,-32.8921752406,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13901",26429,"Pltano","09/11/2011 09:32","Alto (> 8 mts)",245,"Grande",-68.8344452378,-32.8919842562,3,"Parque O'Higgins",1531146.02653,1,"Muy Alto"
"13902",26430,"Fresno europeo","09/11/2011 09:34","Medio (4 - 8 mts)",145,"Grande",-68.8344399168,-32.8918571107,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13903",26431,"Fresno europeo","09/11/2011 09:35","Bajo (2 - 4 mts)",20,"Chico",-68.8344302701,-32.8917571906,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13904",26433,"Fresno europeo","09/11/2011 09:38","Medio (4 - 8 mts)",115,"Grande",-68.8344252749,-32.8916272503,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13905",26434,"Fresno europeo","09/11/2011 09:41","Medio (4 - 8 mts)",80,"Grande",-68.8344078658,-32.8915062203,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13906",26437,"Fresno europeo","09/11/2011 09:46","Medio (4 - 8 mts)",115,"Grande",-68.8343917421,-32.8913261312,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13907",26439,"Acacia SP","09/11/2011 09:51","Alto (> 8 mts)",185,"Grande",-68.834272888,-32.8912165986,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13908",26443,"Acacia SP","09/11/2011 10:03","Medio (4 - 8 mts)",168,"Grande",-68.8338327311,-32.8912426144,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13909",26444,"Acacia SP","09/11/2011 10:05","Alto (> 8 mts)",170,"Grande",-68.833702328,-32.891251458,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13910",26445,"Fresno americano","09/11/2011 10:06","Alto (> 8 mts)",145,"Grande",-68.8336260039,-32.8912599225,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13911",26453,"Fresno americano","09/11/2011 09:17","Medio (4 - 8 mts)",100,"Grande",-68.834191635,-32.8926467849,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13912",26455,"Morera","09/11/2011 09:15","Alto (> 8 mts)",160,"Grande",-68.8340297485,-32.8926498748,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13913",26456,"Fresno europeo","09/11/2011 09:12","Medio (4 - 8 mts)",122,"Grande",-68.8339472342,-32.8926531015,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13914",26457,"Fresno europeo","09/11/2011 09:10","Medio (4 - 8 mts)",90,"Grande",-68.8338659941,-32.8926607482,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13915",26458,"Fresno europeo","09/11/2011 09:09","Bajo (2 - 4 mts)",45,"Mediano",-68.8337750699,-32.8926701853,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13916",26459,"Fresno europeo","09/11/2011 09:06","Medio (4 - 8 mts)",112,"Grande",-68.8336220693,-32.8926788184,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13917",26461,"Fresno europeo","09/11/2011 09:04","Medio (4 - 8 mts)",115,"Grande",-68.8333005595,-32.8926930877,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13918",26462,"Fresno europeo","09/11/2011 09:03","Medio (4 - 8 mts)",105,"Grande",-68.8331980596,-32.8926961972,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13919",26463,"Acacia SP","09/11/2011 10:01","Medio (4 - 8 mts)",100,"Grande",-68.8327759404,-32.8913089227,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13920",26464,"Acacia SP","09/11/2011 10:00","Medio (4 - 8 mts)",70,"Grande",-68.8326861504,-32.8913171884,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13921",26465,"Fresno europeo","09/11/2011 09:57","Medio (4 - 8 mts)",100,"Grande",-68.8326121816,-32.8913234012,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13922",26466,"Acacia SP","09/11/2011 09:56","Alto (> 8 mts)",110,"Grande",-68.8324721539,-32.8913352062,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13923",26467,"Fresno europeo","09/11/2011 09:55","Muy bajo (1 - 2 mts)",2,"Chico",-68.832358846,-32.8913464157,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13924",26469,"Fresno americano","09/11/2011 09:53","Medio (4 - 8 mts)",100,"Grande",-68.8321677404,-32.8913539139,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13925",26471,"Fresno americano","09/11/2011 09:51","Alto (> 8 mts)",120,"Grande",-68.831952587,-32.8913619205,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13926",26472,"Acacia SP","09/11/2011 09:50","Medio (4 - 8 mts)",90,"Grande",-68.831826565,-32.8913709483,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13927",26473,"Acacia SP","09/11/2011 09:49","Medio (4 - 8 mts)",93,"Grande",-68.8317521586,-32.8913824801,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13928",26474,"Fresno europeo","09/11/2011 09:48","Medio (4 - 8 mts)",110,"Grande",-68.831699137,-32.8913887206,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13929",26475,"Paraiso","09/11/2011 09:47","Medio (4 - 8 mts)",90,"Grande",-68.8316688918,-32.8914451257,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13930",26477,"Pltano","09/11/2011 09:44","Alto (> 8 mts)",300,"Grande",-68.8316741827,-32.8915860672,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13931",26479,"Pltano","09/11/2011 09:40","Alto (> 8 mts)",250,"Grande",-68.8316819039,-32.8917417996,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13932",26480,"Perenne","09/11/2011 09:39","Alto (> 8 mts)",120,"Grande",-68.8317179748,-32.8917697104,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13933",26481,"Olmo comun","09/11/2011 09:37","Medio (4 - 8 mts)",80,"Grande",-68.8317268945,-32.8918568258,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13934",26483,"Fresno europeo","09/11/2011 09:25","Medio (4 - 8 mts)",70,"Grande",-68.8317899225,-32.892437329,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13935",26484,"Fresno europeo","09/11/2011 09:24","Medio (4 - 8 mts)",80,"Grande",-68.8318074045,-32.8924615179,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13936",26487,"Fresno europeo","09/11/2011 09:20","Medio (4 - 8 mts)",90,"Grande",-68.8319955077,-32.8925737607,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13937",26488,"Fresno europeo","09/11/2011 09:16","Medio (4 - 8 mts)",95,"Grande",-68.832136789,-32.892634995,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13938",26490,"Fresno europeo","09/11/2011 09:15","Medio (4 - 8 mts)",80,"Grande",-68.8322634855,-32.8926660028,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13939",26491,"Fresno europeo","09/11/2011 09:14","Medio (4 - 8 mts)",100,"Grande",-68.8323269287,-32.8926878186,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13940",26493,"Fresno europeo","09/11/2011 09:12","Bajo (2 - 4 mts)",80,"Grande",-68.8325162759,-32.8927075489,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13941",26494,"Fresno europeo","09/11/2011 09:08","Bajo (2 - 4 mts)",28,"Mediano",-68.8326660927,-32.8927200124,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13942",26498,"Fresno europeo","09/11/2011 09:01","Medio (4 - 8 mts)",90,"Grande",-68.8329839768,-32.8927112384,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13943",26499,"Olmo comun","07/11/2011 08:39","Medio (4 - 8 mts)",36,"Mediano",-68.8315475651,-32.8920225856,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13944",26501,"Olmo comun","07/11/2011 08:41","Medio (4 - 8 mts)",140,"Grande",-68.8315194347,-32.8918649322,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13945",26504,"Olmo comun","07/11/2011 08:47","Medio (4 - 8 mts)",120,"Grande",-68.8315299078,-32.8916394333,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13946",26509,"Conifera","04/11/2011 09:38","Bajo (2 - 4 mts)",20,"Chico",-68.8309259971,-32.8919966329,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13947",26510,"Acer","04/11/2011 09:34","Bajo (2 - 4 mts)",30,"Mediano",-68.830903989,-32.891839846,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13948",26511,"Conifera","04/11/2011 09:33","Bajo (2 - 4 mts)",20,"Chico",-68.8309265987,-32.8917525027,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13949",26512,"Conifera","04/11/2011 09:33","Bajo (2 - 4 mts)",12,"Chico",-68.830886104,-32.8916905018,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13950",26515,"Conifera","04/11/2011 09:39","Bajo (2 - 4 mts)",50,"Mediano",-68.8308970769,-32.8920465944,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13951",26517,"Conifera","04/11/2011 09:42","Bajo (2 - 4 mts)",36,"Mediano",-68.830927417,-32.8921656586,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13952",26519,"Conifera","07/11/2011 08:32","Bajo (2 - 4 mts)",30,"Mediano",-68.83096277,-32.8922902299,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13953",26522,"Conifera","07/11/2011 08:37","Bajo (2 - 4 mts)",18,"Chico",-68.8310465684,-32.8924605545,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13954",26523,"Fresno europeo","21/10/2011 15:24","Bajo (2 - 4 mts)",50,"Mediano",-68.8308602201,-32.8911510265,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13955",26525,"Caducifolio","21/10/2011 15:21","Medio (4 - 8 mts)",100,"Grande",-68.8307542872,-32.8907559911,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13956",26527,"Caducifolio","21/10/2011 15:19","Medio (4 - 8 mts)",80,"Grande",-68.8307101357,-32.8905940778,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13957",26528,"Caducifolio","21/10/2011 13:56","Medio (4 - 8 mts)",86,"Grande",-68.8306798349,-32.8905109008,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13958",26530,"Fresno europeo","21/10/2011 13:52","Medio (4 - 8 mts)",100,"Grande",-68.830807355,-32.890219196,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13959",26531,"Morera","21/10/2011 13:50","Medio (4 - 8 mts)",120,"Grande",-68.8310074501,-32.8902040476,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13960",26532,"Morera","21/10/2011 13:48","Medio (4 - 8 mts)",105,"Grande",-68.8311355001,-32.8901955643,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13961",26533,"Morera","21/10/2011 13:47","Medio (4 - 8 mts)",110,"Grande",-68.831288763,-32.8901918939,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13962",26535,"Pltano","21/10/2011 13:43","Alto (> 8 mts)",176,"Grande",-68.8314788279,-32.8902812373,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13963",26536,"Pltano","21/10/2011 13:41","Alto (> 8 mts)",156,"Grande",-68.8314821201,-32.8903486882,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13964",26537,"Pltano","21/10/2011 13:40","Alto (> 8 mts)",200,"Grande",-68.831485073,-32.8904260573,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13965",26539,"Pltano","21/10/2011 13:36","Alto (> 8 mts)",193,"Grande",-68.831501871,-32.8907000552,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13966",26541,"Pltano","21/10/2011 13:34","Alto (> 8 mts)",200,"Grande",-68.8315090867,-32.8908386134,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13967",26542,"Pltano","21/10/2011 10:27","Alto (> 8 mts)",210,"Grande",-68.8315127077,-32.8909018268,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13968",26543,"Pltano","21/10/2011 10:24","Alto (> 8 mts)",276,"Grande",-68.8315187226,-32.8909734959,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13969",26544,"Fresno europeo","21/10/2011 10:23","Bajo (2 - 4 mts)",29,"Mediano",-68.8315203417,-32.8910469192,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13970",26546,"Pltano","21/10/2011 10:20","Alto (> 8 mts)",290,"Grande",-68.8315208373,-32.8911803702,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13971",26550,"Pltano","04/11/2011 09:01","Alto (> 8 mts)",180,"Grande",-68.8316269653,-32.8905578052,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13972",26552,"Pltano","04/11/2011 08:59","Alto (> 8 mts)",140,"Grande",-68.831620444,-32.8903893605,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13973",26553,"Pltano","04/11/2011 08:57","Alto (> 8 mts)",125,"Grande",-68.8316095758,-32.8903154973,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13974",26555,"Pltano","04/11/2011 08:55","Medio (4 - 8 mts)",66,"Grande",-68.8316155245,-32.8902216393,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13975",26556,"Pltano","04/11/2011 08:53","Alto (> 8 mts)",250,"Grande",-68.8316363428,-32.8901648779,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13976",26558,"Pltano","04/11/2011 08:50","Alto (> 8 mts)",160,"Grande",-68.8317327582,-32.8901581386,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13977",26561,"Pltano","04/11/2011 08:44","Alto (> 8 mts)",200,"Grande",-68.8320998906,-32.8901342268,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13978",26562,"Pltano","04/11/2011 08:43","Alto (> 8 mts)",190,"Grande",-68.832173236,-32.890130522,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13979",26564,"Morera","04/11/2011 08:41","Alto (> 8 mts)",90,"Grande",-68.8322841436,-32.890124716,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13980",26572,"Acacia SP","04/11/2011 08:33","Alto (> 8 mts)",200,"Grande",-68.8327512829,-32.8903256857,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13981",26574,"Acacia SP","04/11/2011 08:31","Medio (4 - 8 mts)",176,"Grande",-68.8327618638,-32.8904961195,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13982",26575,"Acacia SP","04/11/2011 08:28","Medio (4 - 8 mts)",170,"Grande",-68.8327669479,-32.8905773687,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13983",26578,"Morera","04/11/2011 08:22","Medio (4 - 8 mts)",39,"Mediano",-68.8327817613,-32.890884234,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13984",26579,"Acacia SP","04/11/2011 08:21","Alto (> 8 mts)",110,"Grande",-68.8327803373,-32.8909595233,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13985",26584,"Acacia SP","04/11/2011 08:15","Medio (4 - 8 mts)",100,"Grande",-68.8325462197,-32.8912206103,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13986",26588,"Fresno europeo","03/11/2011 11:50","Medio (4 - 8 mts)",120,"Grande",-68.832092575,-32.891257873,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13987",26590,"Acacia SP","03/11/2011 11:48","Medio (4 - 8 mts)",100,"Grande",-68.8318177802,-32.8912729489,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13988",26591,"Acacia SP","03/11/2011 11:47","Medio (4 - 8 mts)",75,"Grande",-68.831742093,-32.8912796737,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13989",26592,"Pltano","03/11/2011 11:44","Alto (> 8 mts)",190,"Grande",-68.831664048,-32.8912372794,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13990",26594,"Pltano","03/11/2011 11:43","Alto (> 8 mts)",180,"Grande",-68.8316560298,-32.8911256392,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13991",26595,"Pltano","03/11/2011 11:41","Alto (> 8 mts)",140,"Grande",-68.8316492342,-32.8910456501,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13992",26596,"Pltano","03/11/2011 11:41","Alto (> 8 mts)",190,"Grande",-68.8316442109,-32.8909892876,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"13993",26605,"Ailanthus","03/11/2011 11:24","Muy bajo (1 - 2 mts)",8,"Chico",-68.8329013407,-32.8907934934,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13994",26606,"Ligustro","03/11/2011 11:30","Muy bajo (1 - 2 mts)",8,"Chico",-68.8328974345,-32.8906944023,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"13995",26607,"Morera","03/11/2011 11:23","Medio (4 - 8 mts)",95,"Grande",-68.8329019683,-32.8906134365,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"13996",26608,"Acacia SP","03/11/2011 11:18","Alto (> 8 mts)",190,"Grande",-68.8328980755,-32.8904997992,3,"Parque O'Higgins",1531146.02653,1,"Alto"
"13997",26611,"Acacia SP","03/11/2011 11:14","Alto (> 8 mts)",200,"Grande",-68.8328810985,-32.8901987523,3,"Parque O'Higgins",1531146.02653,1,"Muy Alto"
"13998",26612,"Pltano","03/11/2011 11:12","Alto (> 8 mts)",200,"Grande",-68.8329320631,-32.8900677749,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"13999",26613,"Pltano","03/11/2011 11:11","Alto (> 8 mts)",196,"Grande",-68.8329758869,-32.8900640445,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"14000",26614,"Pltano","03/11/2011 11:05","Alto (> 8 mts)",176,"Grande",-68.8330815165,-32.8900545095,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"14001",26615,"Pltano","03/11/2011 11:04","Alto (> 8 mts)",200,"Grande",-68.833256728,-32.8900363451,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"14002",26616,"Pltano","03/11/2011 11:02","Alto (> 8 mts)",180,"Grande",-68.8333390619,-32.8900300024,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"14003",26618,"Pltano","03/11/2011 10:59","Alto (> 8 mts)",340,"Grande",-68.833565065,-32.8900133435,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"14004",26619,"Pltano","03/11/2011 10:58","Alto (> 8 mts)",180,"Grande",-68.8336475812,-32.8900077726,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"14005",26621,"Pltano","03/11/2011 10:56","Muy bajo (1 - 2 mts)",8,"Chico",-68.8338575079,-32.8899925426,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"14006",26623,"Pltano","03/11/2011 10:53","Alto (> 8 mts)",325,"Grande",-68.834055338,-32.8899798948,3,"Parque O'Higgins",1531146.02653,0,"Muy Alto"
"14007",26624,"Pltano","03/11/2011 10:52","Alto (> 8 mts)",155,"Grande",-68.8341435336,-32.8899742572,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"14008",26628,"Morera","03/11/2011 10:48","Muy bajo (1 - 2 mts)",8,"Chico",-68.8342959062,-32.8900937837,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"14009",26629,"Morera","03/11/2011 10:47","Medio (4 - 8 mts)",136,"Grande",-68.8343005969,-32.890155168,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"14010",26637,"Morera","02/11/2011 09:58","Medio (4 - 8 mts)",280,"Grande",-68.8343802661,-32.8910606581,3,"Parque O'Higgins",1531146.02653,1,"Muy Alto"
"14011",26639,"Acacia SP","02/11/2011 09:56","Medio (4 - 8 mts)",110,"Grande",-68.8341970901,-32.8911146972,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14012",26640,"Acacia SP","02/11/2011 09:55","Medio (4 - 8 mts)",108,"Grande",-68.8340876315,-32.891125192,3,"Parque O'Higgins",1531146.02653,1,"Medio"
"14013",26643,"Paraiso","02/11/2011 09:51","Medio (4 - 8 mts)",106,"Grande",-68.8336923618,-32.8911514472,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14014",26644,"Fresno europeo","02/11/2011 09:50","Bajo (2 - 4 mts)",30,"Mediano",-68.8335433689,-32.8911569296,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"14015",26645,"Fresno europeo","02/11/2011 09:48","Medio (4 - 8 mts)",136,"Grande",-68.833388259,-32.8911758389,3,"Parque O'Higgins",1531146.02653,0,"Alto"
"14016",26646,"Fresno europeo","02/11/2011 09:47","Muy bajo (1 - 2 mts)",4,"Chico",-68.8333042507,-32.8911786124,3,"Parque O'Higgins",1531146.02653,0,"Bajo"
"14017",26647,"Acacia SP","02/11/2011 09:46","Medio (4 - 8 mts)",110,"Grande",-68.8330411122,-32.8911861962,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14018",26648,"Acacia SP","02/11/2011 09:45","Medio (4 - 8 mts)",100,"Grande",-68.8329926141,-32.8911888293,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14019",26650,"Conifera","14/11/2011 15:31","Alto (> 8 mts)",100,"Grande",-68.8317665706,-32.8931439528,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14020",26651,"Conifera","14/11/2011 15:29","Alto (> 8 mts)",70,"Grande",-68.8317427329,-32.893202711,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14021",26653,"Conifera","14/11/2011 15:26","Alto (> 8 mts)",100,"Grande",-68.8317375061,-32.8936496721,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14022",26656,"Conifera","14/11/2011 15:21","Alto (> 8 mts)",68,"Grande",-68.8318626697,-32.893813858,3,"Parque O'Higgins",1531146.02653,0,"Medio"
"14023",26657,"Conifera","14/11/2011 15:19","Alto (> 8 mts)",90,"Grande",-68.8318919662,-32.8938640314,3,"Parque O'Higgins",1531146.02653,0,"Medio"
