"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"10991",20973,"Morera","14/06/2011 13:50","Alto (> 8 mts)",110,"Grande",-68.8627,-32.90184,5,"Residencial Sur",2423809,0
"10992",20975,"lamo criollo","22/06/2011 12:05","Alto (> 8 mts)",220,"Grande",-68.864,-32.9005,5,"Residencial Sur",2423809,0
"10993",20976,"lamo criollo","22/06/2011 12:04","Alto (> 8 mts)",195,"Grande",-68.86404,-32.90055,5,"Residencial Sur",2423809,0
"10994",20978,"Olmo comun","22/06/2011 12:01","Medio (4 - 8 mts)",148,"Grande",-68.86413,-32.90065,5,"Residencial Sur",2423809,0
"10995",20983,"Olmo comun","22/06/2011 11:51","Alto (> 8 mts)",185,"Grande",-68.86442,-32.90099,5,"Residencial Sur",2423809,0
"10996",20984,"Olmo comun","22/06/2011 11:49","Alto (> 8 mts)",100,"Grande",-68.86447,-32.90106,5,"Residencial Sur",2423809,0
"10997",20987,"Olmo comun","22/06/2011 11:42","Alto (> 8 mts)",180,"Grande",-68.86462,-32.90124,5,"Residencial Sur",2423809,1
"10998",20989,"Paraiso","22/06/2011 11:12","Alto (> 8 mts)",165,"Grande",-68.86362,-32.90047,5,"Residencial Sur",2423809,0
"10999",20991,"Caducifolio","22/06/2011 11:06","Medio (4 - 8 mts)",58,"Mediano",-68.86381,-32.90046,5,"Residencial Sur",2423809,0
"11000",20994,"Morera","22/06/2011 09:52","Alto (> 8 mts)",130,"Grande",-68.86319,-32.90152,5,"Residencial Sur",2423809,0
"11001",20995,"Fresno europeo","22/06/2011 09:51","Medio (4 - 8 mts)",65,"Grande",-68.86311,-32.90152,5,"Residencial Sur",2423809,0
"11002",20996,"Paraiso","22/06/2011 09:43","Alto (> 8 mts)",160,"Grande",-68.86299,-32.90152,5,"Residencial Sur",2423809,1
"11003",20997,"Caducifolio","22/06/2011 09:40","Muy bajo (1 - 2 mts)",12,"Chico",-68.8628,-32.90152,5,"Residencial Sur",2423809,0
"11004",20998,"Morera","22/06/2011 09:39","Alto (> 8 mts)",85,"Grande",-68.86274,-32.90152,5,"Residencial Sur",2423809,0
"11005",20999,"Fresno europeo","22/06/2011 09:37","Medio (4 - 8 mts)",90,"Grande",-68.86266,-32.90147,5,"Residencial Sur",2423809,0
"11006",21000,"Paraiso","22/06/2011 09:35","Alto (> 8 mts)",160,"Grande",-68.86265,-32.9014,5,"Residencial Sur",2423809,0
"11007",21001,"Ligustro","22/06/2011 09:33","Medio (4 - 8 mts)",68,"Grande",-68.86264,-32.90134,5,"Residencial Sur",2423809,0
"11008",21003,"Morera","22/06/2011 09:26","Alto (> 8 mts)",148,"Grande",-68.86263,-32.9012,5,"Residencial Sur",2423809,0
"11009",21004,"Prunas","22/06/2011 09:24","Medio (4 - 8 mts)",40,"Mediano",-68.86262,-32.90106,5,"Residencial Sur",2423809,0
"11010",21006,"Fresno europeo","22/06/2011 09:21","Medio (4 - 8 mts)",70,"Grande",-68.8626,-32.90092,5,"Residencial Sur",2423809,0
"11011",21011,"Acer","22/06/2011 09:03","Medio (4 - 8 mts)",30,"Mediano",-68.86256,-32.90055,5,"Residencial Sur",2423809,0
"11012",21012,"Fresno europeo","22/06/2011 09:01","Medio (4 - 8 mts)",76,"Grande",-68.86256,-32.90051,5,"Residencial Sur",2423809,0
"11013",21013,"Fresno europeo","22/06/2011 08:09","Alto (> 8 mts)",115,"Grande",-68.86266,-32.90047,5,"Residencial Sur",2423809,0
"11014",21017,"Morera","21/06/2011 12:11","Alto (> 8 mts)",132,"Grande",-68.86306,-32.90047,5,"Residencial Sur",2423809,1
"11015",21018,"Ligustro","21/06/2011 12:10","Alto (> 8 mts)",120,"Grande",-68.86317,-32.90047,5,"Residencial Sur",2423809,0
"11016",21020,"lamo criollo","22/06/2011 11:15","Alto (> 8 mts)",300,"Grande",-68.86336,-32.90049,5,"Residencial Sur",2423809,0
"11017",21022,"Aguaribay","22/06/2011 11:19","Alto (> 8 mts)",185,"Grande",-68.8635,-32.90067,5,"Residencial Sur",2423809,0
"11018",21025,"Morera","22/06/2011 11:24","Alto (> 8 mts)",138,"Grande",-68.8638,-32.90104,5,"Residencial Sur",2423809,0
"11019",21027,"lamo blanco","22/06/2011 11:33","Alto (> 8 mts)",300,"Grande",-68.8642,-32.90141,5,"Residencial Sur",2423809,1
"11020",21028,"lamo blanco","22/06/2011 11:35","Alto (> 8 mts)",180,"Grande",-68.86424,-32.90145,5,"Residencial Sur",2423809,0
"11021",21029,"Paraiso","21/06/2011 12:01","Bajo (2 - 4 mts)",40,"Mediano",-68.86415,-32.90151,5,"Residencial Sur",2423809,0
"11022",21032,"Fresno europeo","21/06/2011 11:55","Medio (4 - 8 mts)",45,"Mediano",-68.86395,-32.90151,5,"Residencial Sur",2423809,0
"11023",21033,"Prunas","21/06/2011 11:53","Medio (4 - 8 mts)",60,"Mediano",-68.86378,-32.90151,5,"Residencial Sur",2423809,1
"11024",21035,"Fresno europeo","21/06/2011 11:50","Bajo (2 - 4 mts)",14,"Chico",-68.86358,-32.90151,5,"Residencial Sur",2423809,0
"11025",21036,"Morera","21/06/2011 11:48","Alto (> 8 mts)",120,"Grande",-68.8635,-32.90151,5,"Residencial Sur",2423809,0
"11026",21037,"Morera","21/06/2011 11:47","Alto (> 8 mts)",100,"Grande",-68.86341,-32.90151,5,"Residencial Sur",2423809,0
"11027",21042,"Paraiso","22/06/2011 12:52","Alto (> 8 mts)",115,"Grande",-68.86367,-32.90035,5,"Residencial Sur",2423809,0
"11028",21043,"Ligustro","22/06/2011 12:50","Medio (4 - 8 mts)",70,"Grande",-68.86382,-32.90034,5,"Residencial Sur",2423809,0
"11029",21045,"Ailanthus","24/06/2011 10:05","Alto (> 8 mts)",160,"Grande",-68.86385,-32.90023,5,"Residencial Sur",2423809,0
"11030",21046,"Fresno europeo","24/06/2011 09:59","Medio (4 - 8 mts)",50,"Mediano",-68.86381,-32.90013,5,"Residencial Sur",2423809,0
"11031",21048,"Prunas","24/06/2011 09:56","Bajo (2 - 4 mts)",100,"Grande",-68.86378,-32.89996,5,"Residencial Sur",2423809,0
"11032",21049,"Fresno americano","24/06/2011 09:54","Alto (> 8 mts)",90,"Grande",-68.86378,-32.89992,5,"Residencial Sur",2423809,0
"11033",21050,"Acer","24/06/2011 09:51","Alto (> 8 mts)",70,"Grande",-68.86377,-32.89988,5,"Residencial Sur",2423809,0
"11034",21052,"Morera","24/06/2011 09:46","Alto (> 8 mts)",120,"Grande",-68.86374,-32.89975,5,"Residencial Sur",2423809,1
"11035",21053,"Olmo comun","24/06/2011 09:44","Alto (> 8 mts)",160,"Grande",-68.86372,-32.89964,5,"Residencial Sur",2423809,0
"11036",21058,"Morera","23/06/2011 11:18","Medio (4 - 8 mts)",125,"Grande",-68.86349,-32.89937,5,"Residencial Sur",2423809,1
"11037",21063,"Morera","23/06/2011 11:12","Alto (> 8 mts)",205,"Grande",-68.86304,-32.89938,5,"Residencial Sur",2423809,0
"11038",21067,"Ailanthus","23/06/2011 10:53","Alto (> 8 mts)",200,"Grande",-68.86298,-32.89976,5,"Residencial Sur",2423809,0
"11039",21068,"Morera","23/06/2011 10:48","Medio (4 - 8 mts)",100,"Grande",-68.86301,-32.89988,5,"Residencial Sur",2423809,1
"11040",21070,"Morera","23/06/2011 10:37","Muy bajo (1 - 2 mts)",15,"Chico",-68.86304,-32.90003,5,"Residencial Sur",2423809,0
"11041",21073,"Jacarand","23/06/2011 10:34","Bajo (2 - 4 mts)",55,"Mediano",-68.86314,-32.90022,5,"Residencial Sur",2423809,0
"11042",21074,"lamo criollo","23/06/2011 10:29","Alto (> 8 mts)",150,"Grande",-68.86321,-32.90031,5,"Residencial Sur",2423809,0
"11043",21076,"Perenne","23/06/2011 10:17","Medio (4 - 8 mts)",100,"Grande",-68.8631,-32.90035,5,"Residencial Sur",2423809,0
"11044",21077,"Perenne","23/06/2011 10:16","Medio (4 - 8 mts)",125,"Grande",-68.86303,-32.90035,5,"Residencial Sur",2423809,0
"11045",21078,"Fresno europeo","23/06/2011 10:15","Bajo (2 - 4 mts)",45,"Mediano",-68.86298,-32.90036,5,"Residencial Sur",2423809,0
"11046",21079,"Morera","23/06/2011 10:14","Alto (> 8 mts)",130,"Grande",-68.86293,-32.90036,5,"Residencial Sur",2423809,0
"11047",21080,"Fresno europeo","23/06/2011 10:11","Alto (> 8 mts)",140,"Grande",-68.86284,-32.90036,5,"Residencial Sur",2423809,0
"11048",21082,"Fresno americano","22/06/2011 11:38","Medio (4 - 8 mts)",100,"Grande",-68.86253,-32.90032,5,"Residencial Sur",2423809,0
"11049",21083,"Fresno europeo","22/06/2011 11:36","Bajo (2 - 4 mts)",40,"Mediano",-68.86252,-32.90026,5,"Residencial Sur",2423809,0
"11050",21084,"Paraiso sombrilla","22/06/2011 11:33","Medio (4 - 8 mts)",100,"Grande",-68.86252,-32.90021,5,"Residencial Sur",2423809,0
"11051",21085,"Morera","22/06/2011 11:31","Alto (> 8 mts)",140,"Grande",-68.86251,-32.90015,5,"Residencial Sur",2423809,0
"11052",21088,"Morera","22/06/2011 11:27","Alto (> 8 mts)",160,"Grande",-68.8625,-32.89999,5,"Residencial Sur",2423809,0
"11053",21092,"Morera","22/06/2011 11:16","Medio (4 - 8 mts)",50,"Mediano",-68.86246,-32.89966,5,"Residencial Sur",2423809,0
"11054",21093,"Prunas","22/06/2011 11:15","Medio (4 - 8 mts)",63,"Grande",-68.86246,-32.89962,5,"Residencial Sur",2423809,0
"11055",21094,"Acer","22/06/2011 11:14","Medio (4 - 8 mts)",100,"Grande",-68.86246,-32.89956,5,"Residencial Sur",2423809,0
"11056",21096,"Acacia SP","22/06/2011 11:10","Alto (> 8 mts)",155,"Grande",-68.86252,-32.89939,5,"Residencial Sur",2423809,0
"11057",21097,"Acacia SP","22/06/2011 11:07","Alto (> 8 mts)",180,"Grande",-68.86257,-32.89939,5,"Residencial Sur",2423809,0
"11058",21099,"Acacia SP","22/06/2011 11:05","Alto (> 8 mts)",200,"Grande",-68.86279,-32.89939,5,"Residencial Sur",2423809,0
"11059",21101,"Morera","21/06/2011 10:39","Alto (> 8 mts)",140,"Grande",-68.86344,-32.89825,5,"Residencial Sur",2423809,1
"11060",21104,"lamo criollo","21/06/2011 10:25","Alto (> 8 mts)",180,"Grande",-68.86352,-32.89862,5,"Residencial Sur",2423809,0
"11061",21114,"Morera","21/06/2011 10:11","Alto (> 8 mts)",138,"Grande",-68.86357,-32.89926,5,"Residencial Sur",2423809,1
"11062",21116,"Morera","21/06/2011 10:07","Alto (> 8 mts)",140,"Grande",-68.8633,-32.89927,5,"Residencial Sur",2423809,1
"11063",21118,"Morera","21/06/2011 10:01","Alto (> 8 mts)",126,"Grande",-68.86311,-32.89927,5,"Residencial Sur",2423809,1
"11064",21119,"Morera","21/06/2011 10:00","Alto (> 8 mts)",180,"Grande",-68.86303,-32.89927,5,"Residencial Sur",2423809,0
"11065",21124,"Fresno europeo","21/06/2011 09:53","Alto (> 8 mts)",120,"Grande",-68.86254,-32.89927,5,"Residencial Sur",2423809,1
"11066",21125,"Morera","21/06/2011 09:38","Alto (> 8 mts)",190,"Grande",-68.86247,-32.89927,5,"Residencial Sur",2423809,1
"11067",21129,"Paraiso","21/06/2011 09:31","Alto (> 8 mts)",138,"Grande",-68.8624,-32.89904,5,"Residencial Sur",2423809,0
"11068",21131,"Paraiso","21/06/2011 09:27","Alto (> 8 mts)",136,"Grande",-68.86237,-32.8989,5,"Residencial Sur",2423809,0
"11069",21138,"Perenne","17/06/2011 11:33","Alto (> 8 mts)",185,"Grande",-68.86231,-32.89842,5,"Residencial Sur",2423809,0
"11070",21140,"Paraiso","17/06/2011 11:28","Alto (> 8 mts)",165,"Grande",-68.86229,-32.8983,5,"Residencial Sur",2423809,0
"11071",21141,"Paraiso","17/06/2011 11:26","Medio (4 - 8 mts)",110,"Grande",-68.86228,-32.89824,5,"Residencial Sur",2423809,1
"11072",21142,"Paraiso","17/06/2011 11:22","Alto (> 8 mts)",150,"Grande",-68.86227,-32.89818,5,"Residencial Sur",2423809,0
"11073",21144,"Paraiso","17/06/2011 11:17","Medio (4 - 8 mts)",135,"Grande",-68.8624,-32.89813,5,"Residencial Sur",2423809,1
"11074",21145,"Paraiso","17/06/2011 11:16","Alto (> 8 mts)",128,"Grande",-68.86248,-32.89813,5,"Residencial Sur",2423809,0
"11075",21148,"Paraiso","17/06/2011 11:11","Alto (> 8 mts)",190,"Grande",-68.8627,-32.89812,5,"Residencial Sur",2423809,0
"11076",21149,"Fresno europeo","17/06/2011 11:02","Bajo (2 - 4 mts)",28,"Mediano",-68.86321,-32.89812,5,"Residencial Sur",2423809,0
"11077",21153,"Paraiso","06/05/2011 12:10","Medio (4 - 8 mts)",87,"Grande",-68.85304,-32.89288,5,"Residencial Sur",2423809,0
"11078",21155,"Paraiso","06/05/2011 12:07","Alto (> 8 mts)",165,"Grande",-68.85305,-32.89296,5,"Residencial Sur",2423809,0
"11079",21156,"Paraiso","06/05/2011 12:06","Alto (> 8 mts)",170,"Grande",-68.85306,-32.893,5,"Residencial Sur",2423809,0
"11080",21159,"Paraiso","06/05/2011 12:02","Alto (> 8 mts)",175,"Grande",-68.85309,-32.89322,5,"Residencial Sur",2423809,0
"11081",21160,"Fresno europeo","06/05/2011 10:47","Alto (> 8 mts)",122,"Grande",-68.85306,-32.89335,5,"Residencial Sur",2423809,0
"11082",21161,"Fresno europeo","06/05/2011 10:43","Alto (> 8 mts)",93,"Grande",-68.85298,-32.89336,5,"Residencial Sur",2423809,1
"11083",21162,"Fresno europeo","06/05/2011 10:42","Alto (> 8 mts)",110,"Grande",-68.85286,-32.89336,5,"Residencial Sur",2423809,0
"11084",21163,"Fresno europeo","06/05/2011 10:40","Medio (4 - 8 mts)",63,"Grande",-68.85279,-32.89336,5,"Residencial Sur",2423809,0
"11085",21164,"Fresno americano","06/05/2011 10:38","Alto (> 8 mts)",100,"Grande",-68.85268,-32.89336,5,"Residencial Sur",2423809,0
"11086",21165,"Fresno americano","06/05/2011 10:34","Alto (> 8 mts)",102,"Grande",-68.8526,-32.89336,5,"Residencial Sur",2423809,0
"11087",21167,"Fresno americano","06/05/2011 10:22","Alto (> 8 mts)",97,"Grande",-68.85212,-32.89337,5,"Residencial Sur",2423809,0
"11088",21168,"Morera","06/05/2011 10:18","Alto (> 8 mts)",123,"Grande",-68.85199,-32.89337,5,"Residencial Sur",2423809,1
"11089",21169,"Morera","06/05/2011 10:17","Alto (> 8 mts)",138,"Grande",-68.85193,-32.89337,5,"Residencial Sur",2423809,1
"11090",21170,"Fresno europeo","06/05/2011 10:13","Bajo (2 - 4 mts)",43,"Mediano",-68.85178,-32.89337,5,"Residencial Sur",2423809,0
"11091",21171,"Fresno europeo","06/05/2011 10:11","Alto (> 8 mts)",106,"Grande",-68.8517,-32.89337,5,"Residencial Sur",2423809,0
"11092",21176,"Fresno europeo","06/05/2011 09:56","Alto (> 8 mts)",148,"Grande",-68.85116,-32.89328,5,"Residencial Sur",2423809,1
"11093",21177,"Pltano","06/05/2011 09:54","Alto (> 8 mts)",220,"Grande",-68.85129,-32.89308,5,"Residencial Sur",2423809,0
"11094",21178,"Pltano","06/05/2011 09:53","Alto (> 8 mts)",190,"Grande",-68.85136,-32.89306,5,"Residencial Sur",2423809,0
"11095",21180,"Pltano","06/05/2011 09:50","Medio (4 - 8 mts)",33,"Mediano",-68.85153,-32.89304,5,"Residencial Sur",2423809,0
"11096",21181,"Pltano","06/05/2011 09:45","Alto (> 8 mts)",185,"Grande",-68.85159,-32.89302,5,"Residencial Sur",2423809,0
"11097",21182,"Pltano","06/05/2011 09:43","Alto (> 8 mts)",190,"Grande",-68.8517,-32.89301,5,"Residencial Sur",2423809,0
"11098",21184,"Pltano","06/05/2011 09:28","Alto (> 8 mts)",210,"Grande",-68.85205,-32.89293,5,"Residencial Sur",2423809,0
"11099",21186,"Pltano","06/05/2011 09:24","Alto (> 8 mts)",200,"Grande",-68.85228,-32.89289,5,"Residencial Sur",2423809,0
"11100",21188,"Fresno europeo","06/05/2011 09:20","Alto (> 8 mts)",83,"Grande",-68.8525,-32.89285,5,"Residencial Sur",2423809,0
"11101",21189,"Pltano","06/05/2011 09:18","Alto (> 8 mts)",195,"Grande",-68.85259,-32.89283,5,"Residencial Sur",2423809,0
"11102",21191,"Pltano","06/05/2011 09:06","Alto (> 8 mts)",195,"Grande",-68.85281,-32.89278,5,"Residencial Sur",2423809,0
"11103",21192,"Pltano","06/05/2011 09:04","Alto (> 8 mts)",180,"Grande",-68.8529,-32.89277,5,"Residencial Sur",2423809,0
"11104",21193,"Morera","06/05/2011 09:02","Alto (> 8 mts)",115,"Grande",-68.85298,-32.89275,5,"Residencial Sur",2423809,0
"11105",21195,"Morera","10/05/2011 11:27","Alto (> 8 mts)",145,"Grande",-68.85332,-32.89586,5,"Residencial Sur",2423809,1
"11106",21196,"Morera","10/05/2011 11:25","Alto (> 8 mts)",180,"Grande",-68.85323,-32.89587,5,"Residencial Sur",2423809,1
"11107",21197,"Morera","10/05/2011 11:23","Alto (> 8 mts)",180,"Grande",-68.8531,-32.89588,5,"Residencial Sur",2423809,0
"11108",21198,"Morera","10/05/2011 11:22","Alto (> 8 mts)",140,"Grande",-68.85302,-32.89589,5,"Residencial Sur",2423809,0
"11109",21200,"Morera","10/05/2011 11:19","Alto (> 8 mts)",120,"Grande",-68.85285,-32.8959,5,"Residencial Sur",2423809,0
"11110",21202,"Morera","10/05/2011 11:16","Alto (> 8 mts)",109,"Grande",-68.85265,-32.89591,5,"Residencial Sur",2423809,0
"11111",21203,"Morera","10/05/2011 11:14","Alto (> 8 mts)",112,"Grande",-68.85258,-32.89592,5,"Residencial Sur",2423809,0
"11112",21205,"Morera","10/05/2011 11:11","Alto (> 8 mts)",115,"Grande",-68.85229,-32.89594,5,"Residencial Sur",2423809,0
"11113",21207,"Acer","10/05/2011 11:00","Alto (> 8 mts)",120,"Grande",-68.85176,-32.89556,5,"Residencial Sur",2423809,0
"11114",21208,"Paraiso","10/05/2011 10:58","Alto (> 8 mts)",180,"Grande",-68.8517,-32.89537,5,"Residencial Sur",2423809,1
"11115",21210,"Acer","10/05/2011 10:53","Alto (> 8 mts)",138,"Grande",-68.85163,-32.89507,5,"Residencial Sur",2423809,0
"11116",21212,"Fresno europeo","10/05/2011 10:49","Medio (4 - 8 mts)",32,"Mediano",-68.85159,-32.89493,5,"Residencial Sur",2423809,0
"11117",21213,"Acer","10/05/2011 10:48","Medio (4 - 8 mts)",28,"Mediano",-68.85157,-32.89486,5,"Residencial Sur",2423809,0
"11118",21214,"Fresno europeo","10/05/2011 10:46","Medio (4 - 8 mts)",29,"Mediano",-68.85156,-32.89479,5,"Residencial Sur",2423809,0
"11119",21216,"Acer","10/05/2011 10:43","Bajo (2 - 4 mts)",37,"Mediano",-68.85151,-32.89466,5,"Residencial Sur",2423809,0
"11120",21217,"Acer","10/05/2011 10:40","Alto (> 8 mts)",125,"Grande",-68.8515,-32.8946,5,"Residencial Sur",2423809,0
"11121",21218,"Paraiso","10/05/2011 10:25","Alto (> 8 mts)",140,"Grande",-68.85132,-32.89391,5,"Residencial Sur",2423809,0
"11122",21219,"Paraiso","10/05/2011 10:24","Alto (> 8 mts)",140,"Grande",-68.8513,-32.89386,5,"Residencial Sur",2423809,0
"11123",21221,"Paraiso","10/05/2011 10:21","Alto (> 8 mts)",130,"Grande",-68.85127,-32.89371,5,"Residencial Sur",2423809,0
"11124",21222,"lamo criollo","11/05/2011 09:50","Muy bajo (1 - 2 mts)",140,"Grande",-68.85216,-32.89346,5,"Residencial Sur",2423809,0
"11125",21223,"Morera","11/05/2011 09:47","Medio (4 - 8 mts)",55,"Mediano",-68.85201,-32.89346,5,"Residencial Sur",2423809,0
"11126",21224,"Morera","11/05/2011 09:46","Muy bajo (1 - 2 mts)",5,"Chico",-68.85191,-32.89346,5,"Residencial Sur",2423809,0
"11127",21225,"Morera","11/05/2011 09:45","Medio (4 - 8 mts)",81,"Grande",-68.85183,-32.89346,5,"Residencial Sur",2423809,0
"11128",21226,"Morera","11/05/2011 09:40","Medio (4 - 8 mts)",80,"Grande",-68.85168,-32.89347,5,"Residencial Sur",2423809,0
"11129",21227,"Acer","11/05/2011 09:38","Bajo (2 - 4 mts)",43,"Mediano",-68.85163,-32.89347,5,"Residencial Sur",2423809,0
"11130",21228,"Morera","11/05/2011 09:37","Muy bajo (1 - 2 mts)",10,"Chico",-68.85156,-32.89347,5,"Residencial Sur",2423809,0
"11131",21229,"Fresno europeo","11/05/2011 09:36","Bajo (2 - 4 mts)",16,"Chico",-68.85148,-32.89347,5,"Residencial Sur",2423809,0
"11132",21230,"Paraiso","10/05/2011 12:49","Alto (> 8 mts)",180,"Grande",-68.85254,-32.89346,5,"Residencial Sur",2423809,1
"11133",21233,"Morera","10/05/2011 12:45","Alto (> 8 mts)",140,"Grande",-68.85314,-32.8935,5,"Residencial Sur",2423809,1
"11134",21234,"Fresno europeo","10/05/2011 12:41","Bajo (2 - 4 mts)",22,"Mediano",-68.85318,-32.89384,5,"Residencial Sur",2423809,0
"11135",21235,"Fresno europeo","10/05/2011 12:40","Alto (> 8 mts)",125,"Grande",-68.85321,-32.89398,5,"Residencial Sur",2423809,0
"11136",21236,"Fresno europeo","10/05/2011 12:38","Bajo (2 - 4 mts)",20,"Chico",-68.85325,-32.8942,5,"Residencial Sur",2423809,0
"11137",21237,"Olmo bola","10/05/2011 12:37","Alto (> 8 mts)",97,"Grande",-68.85326,-32.89433,5,"Residencial Sur",2423809,1
"11138",21238,"Fresno europeo","10/05/2011 12:35","Bajo (2 - 4 mts)",35,"Mediano",-68.85327,-32.89444,5,"Residencial Sur",2423809,0
"11139",21239,"Fresno europeo","10/05/2011 12:19","Alto (> 8 mts)",85,"Grande",-68.85332,-32.8947,5,"Residencial Sur",2423809,0
"11140",21240,"Fresno europeo","10/05/2011 12:16","Medio (4 - 8 mts)",50,"Mediano",-68.85334,-32.89481,5,"Residencial Sur",2423809,0
"11141",21241,"Fresno europeo","10/05/2011 12:15","Medio (4 - 8 mts)",90,"Grande",-68.85335,-32.89489,5,"Residencial Sur",2423809,0
"11142",21242,"Fresno europeo","10/05/2011 12:14","Alto (> 8 mts)",90,"Grande",-68.85336,-32.89498,5,"Residencial Sur",2423809,0
"11143",21243,"Fresno europeo","10/05/2011 12:11","Alto (> 8 mts)",113,"Grande",-68.85336,-32.89509,5,"Residencial Sur",2423809,0
"11144",21244,"Ailanthus","10/05/2011 12:09","Alto (> 8 mts)",111,"Grande",-68.85338,-32.89517,5,"Residencial Sur",2423809,0
"11145",21245,"Morera","10/05/2011 12:07","Alto (> 8 mts)",150,"Grande",-68.85339,-32.89525,5,"Residencial Sur",2423809,0
"11146",21246,"Fresno europeo","10/05/2011 12:06","Alto (> 8 mts)",110,"Grande",-68.8534,-32.89532,5,"Residencial Sur",2423809,0
"11147",21248,"Morera","10/05/2011 12:02","Medio (4 - 8 mts)",100,"Grande",-68.85342,-32.89544,5,"Residencial Sur",2423809,0
"11148",21249,"Morera","10/05/2011 11:57","Alto (> 8 mts)",180,"Grande",-68.85346,-32.8957,5,"Residencial Sur",2423809,1
"11149",21250,"Paraiso","10/05/2011 11:56","Alto (> 8 mts)",206,"Grande",-68.85347,-32.89575,5,"Residencial Sur",2423809,0
"11150",21251,"Fresno europeo","14/06/2011 13:09","Bajo (2 - 4 mts)",50,"Mediano",-68.85367,-32.89724,5,"Residencial Sur",2423809,0
"11151",21255,"Fresno europeo","14/06/2011 12:35","Medio (4 - 8 mts)",55,"Mediano",-68.85362,-32.89689,5,"Residencial Sur",2423809,0
"11152",21257,"Fresno europeo","14/06/2011 10:33","Alto (> 8 mts)",113,"Grande",-68.85359,-32.89668,5,"Residencial Sur",2423809,0
"11153",21259,"Morera","14/06/2011 10:28","Bajo (2 - 4 mts)",23,"Mediano",-68.85355,-32.8964,5,"Residencial Sur",2423809,0
"11154",21260,"Morera","14/06/2011 10:25","Medio (4 - 8 mts)",66,"Grande",-68.85354,-32.8963,5,"Residencial Sur",2423809,0
"11155",21262,"Fresno americano","14/06/2011 10:21","Medio (4 - 8 mts)",75,"Grande",-68.85351,-32.89616,5,"Residencial Sur",2423809,0
"11156",21265,"Morera","13/06/2011 12:56","Alto (> 8 mts)",140,"Grande",-68.85326,-32.89604,5,"Residencial Sur",2423809,0
"11157",21266,"Morera","13/06/2011 12:55","Alto (> 8 mts)",125,"Grande",-68.85317,-32.89605,5,"Residencial Sur",2423809,0
"11158",21267,"Morera","13/06/2011 12:53","Alto (> 8 mts)",145,"Grande",-68.85309,-32.89606,5,"Residencial Sur",2423809,0
"11159",21268,"Morera","13/06/2011 12:52","Alto (> 8 mts)",142,"Grande",-68.85299,-32.89606,5,"Residencial Sur",2423809,0
"11160",21270,"Morera","13/06/2011 12:48","Alto (> 8 mts)",155,"Grande",-68.85282,-32.89608,5,"Residencial Sur",2423809,1
"11161",21271,"Morera","13/06/2011 12:47","Alto (> 8 mts)",145,"Grande",-68.85274,-32.89608,5,"Residencial Sur",2423809,1
"11162",21273,"Morera","13/06/2011 12:44","Alto (> 8 mts)",130,"Grande",-68.85258,-32.8961,5,"Residencial Sur",2423809,0
